0,188,60,0,214,72,109,119,85,109,119,85,69,107,83,20,60,20
0,188,59,0,218,70,108,119,84,108,119,84,68,105,86,20,60,20
0,195,66,0,221,79,109,118,84,109,118,84,69,102,83,20,60,20
0,172,105,0,174,105,86,103,66,86,103,66,58,103,98,20,40,40
0,176,112,0,181,115,83,102,65,83,102,65,56,104,95,20,40,40
0,173,109,0,175,108,85,103,65,85,103,65,58,107,94,20,40,40
0,147,115,0,176,137,87,105,63,87,105,63,59,102,98,20,20,60
0,171,128,0,200,153,88,105,66,88,105,66,59,105,100,20,20,60
0,167,125,0,199,150,88,103,65,88,103,65,59,100,100,20,20,60
0,153,75,0,166,84,95,103,62,95,103,62,75,94,90,40,40,20
0,148,62,0,164,70,91,103,61,91,103,61,76,94,89,40,40,20
0,152,76,0,166,84,90,102,61,90,102,61,75,94,90,40,40,20
0,133,132,0,133,136,83,99,60,83,99,60,62,98,98,40,20,40
0,131,145,0,134,147,87,99,63,87,99,63,62,94,103,40,20,40
0,129,150,0,133,153,87,99,64,87,99,64,62,94,103,40,20,40
108,112,110,118,123,121,99,99,61,99,99,61,86,82,91,60,20,20
111,115,114,113,118,117,100,99,64,100,99,64,85,81,93,60,20,20
107,112,109,106,110,108,100,98,61,100,98,61,86,82,94,60,20,20
28,141,156,34,150,167,91,96,60,91,96,60,76,89,93,33,33,33
29,141,155,34,150,165,90,95,58,90,95,58,75,88,92,33,33,33
27,134,143,31,144,153,89,94,55,89,94,55,76,89,98,33,33,33
